iou,dice,precision,recall,f1,high_risk_detection_rate,false_hotspot_rate,brier_score,ece,auc,pr_auc,zone_mae,zone_rmse,zone_r2,model,centroid_displacement
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002748786893486977,0.04329671223958333,0.5,0.0,0.027920735677083336,0.06695663253042032,0.7452010954585839,Random Forest,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022387068957237105,0.03882097375268737,0.5,0.0,0.027920735677083336,0.06695663253042032,0.7452010954585839,XGBoost,
0.05030581039755352,0.095792691803756,0.6854166666666667,0.05149475661292847,0.095792691803756,0.05149475661292847,0.0016428221726595225,0.039716313919052934,0.022406076802409972,0.9610249767416044,0.5583509639720204,0.058492962688130014,0.10932515658731617,0.32071728177310543,CNN-only,3.3998067647427104
0.04818532818532818,0.09194047443642257,0.7839195979899497,0.04883393332289873,0.09194047443642257,0.04883393332289873,0.0009356470652233041,0.03861568058287834,0.023663643781759773,0.9667351911685709,0.614224122373391,0.05240703653301656,0.10714968270235758,0.3474825530682222,BiLSTM-only,3.7504281984431365
0.021233725976441412,0.041584458946729394,0.685,0.02144310533729848,0.041584458946729394,0.02144310533729848,0.0006854158733612576,0.041965568010991106,0.03149459589747626,0.9637982199029099,0.5739729980397816,0.05466898817940091,0.11416880052894969,0.25919274604176756,CNN + BiLSTM,3.574753206192975
0.001563232765358762,0.003121585765568909,0.5555555555555556,0.0015651901706057287,0.003121585765568909,0.0015651901706057287,8.703693629984225e-05,0.04166175722707011,0.02837282969749803,0.960829401619275,0.5586234924497493,0.06522234884323552,0.11366424551151506,0.2657260910913326,Standard Attention Fusion,5.232170690095838
0.2808304714330315,0.4385131017672151,0.9906387665198237,0.2815777116919706,0.4385131017672151,0.2815777116919706,0.00018495348963716476,0.02988629656658054,0.03132368738418689,0.9872846761973348,0.8587102657400284,0.036852257403855525,0.06427916825842796,0.7651714768748278,Proposed Multimodal Model,3.3232834060134753
0.20957147325617767,0.3465218515645203,0.9962825278810409,0.20973548286116764,0.3465218515645203,0.20973548286116764,5.43980851874014e-05,0.032619195780076764,0.03151099100288224,0.9855841183202372,0.8553544925349871,0.03590103852911852,0.06322292636986487,0.7728255226627718,Full Model + CSDN,3.4448667472918157
