iou,dice,precision,recall,f1,high_risk_detection_rate,false_hotspot_rate,brier_score,ece,auc,pr_auc,zone_mae,zone_rmse,zone_r2,model,centroid_displacement
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027487868934869,0.0432967122395833,0.5,0.0,0.0279207356770833,0.0669566325304203,0.7452010954585839,Random Forest,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022387068957237,0.0388209737526873,0.5,0.0,0.0279207356770833,0.0669566325304203,0.7452010954585839,XGBoost,
0.0503058103975535,0.095792691803756,0.6854166666666667,0.0514947566129284,0.095792691803756,0.0514947566129284,0.0016428221726595,0.0397163139190529,0.0224060768024099,0.9610249767416044,0.5583509639720204,0.05849296268813,0.1093251565873161,0.3207172817731054,CNN-only,3.3998067647427104
0.0481853281853281,0.0919404744364225,0.7839195979899497,0.0488339333228987,0.0919404744364225,0.0488339333228987,0.0009356470652233,0.0386156805828783,0.0236636437817597,0.9667351911685708,0.614224122373391,0.0524070365330165,0.1071496827023575,0.3474825530682222,BiLSTM-only,3.750428198443137
0.0212337259764414,0.0415844589467293,0.685,0.0214431053372984,0.0415844589467293,0.0214431053372984,0.0006854158733612,0.0419655680109911,0.0314945958974762,0.96379821990291,0.5739729980397816,0.0546689881794009,0.1141688005289496,0.2591927460417675,CNN + BiLSTM,3.574753206192975
0.0015632327653587,0.0031215857655689,0.5555555555555556,0.0015651901706057,0.0031215857655689,0.0015651901706057,8.703693629984225e-05,0.0416617572270701,0.028372829697498,0.960829401619275,0.5586234924497493,0.0652223488432355,0.113664245511515,0.2657260910913326,Standard Attention Fusion,5.232170690095838
0.2808304714330315,0.4385131017672151,0.9906387665198236,0.2815777116919706,0.4385131017672151,0.2815777116919706,0.0001849534896371,0.0298862965665805,0.0313236873841868,0.9872846761973348,0.8587102657400284,0.0368522574038555,0.0642791682584279,0.7651714768748278,Proposed Multimodal Model,3.3232834060134757
0.2095714732561776,0.3465218515645203,0.9962825278810408,0.2097354828611676,0.3465218515645203,0.2097354828611676,5.43980851874014e-05,0.0326191957800767,0.0315109910028822,0.9855841183202372,0.8553544925349871,0.0359010385291185,0.0632229263698648,0.7728255226627718,Full Model + CSDN,3.444866747291816
