timestamp,river,zone,latitude,longitude,temperature,humidity,rainfall,pressure,wind_speed,cloud_cover
2026-06-12 08:11:07,Narmada,N4_Bharuch,21.7051,72.9959,36.5,45,0.0,1002.3,25.6,58
2026-06-12 08:11:07,Kaveri,C1_Talakaveri,12.3855,75.4894,19.8,91,0.2,872.1,7.4,95
2026-06-12 08:11:07,Kaveri,C2_Kodagu,12.3375,75.8069,24.9,72,0.1,915.6,11.2,98
2026-06-12 08:11:07,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,30.1,58,0.0,929.1,18.4,98
2026-06-12 08:11:07,Kaveri,C4_Mettur_Dam,11.787,77.8008,35.5,57,0.0,985.4,9.4,88
2026-06-12 08:11:07,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,36.4,42,0.0,1000.9,20.9,76
2026-06-12 08:18:08,Krishna,K1_Mahabaleshwar,17.9237,73.6586,22.1,85,0.3,865.6,14.1,98
2026-06-12 08:18:08,Krishna,K2_Sangli_Almatti,16.8544,74.5642,34.2,40,0.0,948.5,19.0,64
2026-06-12 08:18:08,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.2,39,0.0,963.6,11.1,86
2026-06-12 08:18:08,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,37.6,42,0.0,997.2,16.2,89
2026-06-12 08:18:08,Krishna,K5_Vijayawada_Delta,16.5062,80.648,35.2,49,0.0,999.8,5.4,100
2026-06-12 08:18:08,Narmada,N1_Amarkantak,22.6747,81.759,28.9,62,1.4,896.5,8.2,100
2026-06-12 08:18:08,Narmada,N2_Jabalpur,23.1815,79.9864,38.7,34,0.1,958.0,8.2,32
2026-06-12 08:18:08,Narmada,N3_Omkareshwar,22.2452,76.151,38.5,37,0.0,982.6,16.3,7
2026-06-12 08:18:08,Narmada,N4_Bharuch,21.7051,72.9959,36.6,45,0.0,1002.4,25.5,51
2026-06-12 08:18:08,Kaveri,C1_Talakaveri,12.3855,75.4894,20.0,91,0.1,872.6,7.2,90
2026-06-12 08:18:08,Kaveri,C2_Kodagu,12.3375,75.8069,25.0,72,0.1,915.8,12.0,98
2026-06-12 08:18:08,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,29.4,60,0.1,929.6,18.6,98
2026-06-12 08:18:08,Kaveri,C4_Mettur_Dam,11.787,77.8008,34.4,62,0.5,986.3,9.9,89
2026-06-12 08:18:08,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,36.5,43,0.2,1000.8,20.9,79
2026-06-12 08:24:21,Krishna,K1_Mahabaleshwar,17.9237,73.6586,22.1,85,0.3,865.6,14.1,98
2026-06-12 08:24:21,Krishna,K2_Sangli_Almatti,16.8544,74.5642,34.2,40,0.0,948.5,19.0,64
2026-06-12 08:24:21,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.2,39,0.0,963.6,11.1,86
2026-06-12 08:24:21,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,37.6,42,0.0,997.2,16.2,89
2026-06-12 08:24:21,Krishna,K5_Vijayawada_Delta,16.5062,80.648,35.2,49,0.0,999.8,5.4,100
2026-06-12 08:24:21,Narmada,N1_Amarkantak,22.6747,81.759,28.9,62,1.4,896.5,8.2,100
2026-06-12 08:24:21,Narmada,N2_Jabalpur,23.1815,79.9864,38.7,34,0.1,958.0,8.2,32
2026-06-12 08:24:21,Narmada,N3_Omkareshwar,22.2452,76.151,38.5,37,0.0,982.6,16.3,7
2026-06-12 08:24:21,Narmada,N4_Bharuch,21.7051,72.9959,36.6,45,0.0,1002.4,25.5,51
2026-06-12 08:24:21,Kaveri,C1_Talakaveri,12.3855,75.4894,20.0,91,0.1,872.6,7.2,90
2026-06-12 08:24:21,Kaveri,C2_Kodagu,12.3375,75.8069,25.0,72,0.1,915.8,12.0,98
2026-06-12 08:24:21,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,29.4,60,0.1,929.6,18.6,98
2026-06-12 08:24:21,Kaveri,C4_Mettur_Dam,11.787,77.8008,34.4,62,0.5,986.3,9.9,89
2026-06-12 08:24:21,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,36.5,43,0.2,1000.8,20.9,79
2026-06-12 08:26:51,Krishna,K1_Mahabaleshwar,17.9237,73.6586,22.1,85,0.3,865.6,14.1,98
2026-06-12 08:26:51,Krishna,K2_Sangli_Almatti,16.8544,74.5642,34.2,40,0.0,948.5,19.0,64
2026-06-12 08:26:51,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.2,39,0.0,963.6,11.1,86
2026-06-12 08:26:51,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,37.6,42,0.0,997.2,16.2,89
2026-06-12 08:26:51,Krishna,K5_Vijayawada_Delta,16.5062,80.648,35.2,49,0.0,999.8,5.4,100
2026-06-12 08:26:51,Narmada,N1_Amarkantak,22.6747,81.759,28.9,62,1.4,896.5,8.2,100
2026-06-12 08:26:51,Narmada,N2_Jabalpur,23.1815,79.9864,38.7,34,0.1,958.0,8.2,32
2026-06-12 08:26:51,Narmada,N3_Omkareshwar,22.2452,76.151,38.5,37,0.0,982.6,16.3,7
2026-06-12 08:26:51,Narmada,N4_Bharuch,21.7051,72.9959,36.6,45,0.0,1002.4,25.5,51
2026-06-12 08:26:51,Kaveri,C1_Talakaveri,12.3855,75.4894,20.0,91,0.1,872.6,7.2,90
2026-06-12 08:26:51,Kaveri,C2_Kodagu,12.3375,75.8069,25.0,72,0.1,915.8,12.0,98
2026-06-12 08:26:51,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,29.4,60,0.1,929.6,18.6,98
